DDC,Title,description
444,Gärtnern ohne Gift,"Endlich liegt ""Gartnern ohne Gift"", der bewahrte Ratgeber fur jeden okologisch wirtschaftenden (Hobby-) Gartner und Landwirt, in einer aktualisierten und erweiterten Neuauflage vor. Arthur Schnitzer vermittelt darin einfache, erprobte und leicht nachvollziehbare Rezepte und Tipps, die man nicht im Internet findet. Zusatzlich wurde diese Ausgabe um den wichtigen Themenbereich Klimawandel erweitert. Trockenheit und Sonnenbrand sind nur zwei der fatalen Auswirkungen, die Boden und Pflanze leiden lassen. Daher ist es notwendig, sich mit diesem Thema auseinanderzusetzen und an ganzheitlichen Losungen zu arbeiten. Wie schon in den fruheren Auflagen vereint der Autor in diesem Buch traditionelles Wissen, moderne wissenschaftliche Erkenntnisse und nicht zuletzt die Erfahrungen aus seinem eigenen Garten in der Oststeiermark. Der Ratgeber ist reich bebildert und anschaulich illustriert."
444,E-Learning,None
444,Schwedisch Schnellkurs,None
444,E-Learning und Urheberrecht an Universitäten in Österreich und Deutschland,None
444,Massive Open Online Courses im Kontext von Persönlichkeit und Prokrastination,"Christian T. Toth untersucht den Einfluss von Persönlichkeitsfaktoren und dem Prokrastinationsverhalten von Teilnehmern und Teilnehmerinnen in Massive Open Online Courses (MOOCs). Der Autor bettet die Forschungsergebnisse in eine Rezeption und Systematisierung der internationalen MOOC-Forschung ein und diskutiert sie hinsichtlich ihrer Bedeutsamkeit für die (Weiter-)Entwicklung. Schließlich werden die Ergebnisse, auch bezogen auf den digital divide, aus einer gesellschaftsanalytischen Perspektive gedeutet. Die Basis der vorliegenden Forschung sind die in Kooperation mit dem MOOC-Provider ,Iversity' erhobenen Daten aus vier internationalen MOOCs."
444,Online-Pädagogik,None
444,O člověku a kultuře,None
444,Pflanzenschutz-Praxis,None
444,EXPERINECES LITTERAIRES Deuxieme Edition,None
444,"Das Moodle 2-Praxisbuch - Gemeinsam online lernen in Hochschule, Schule und Unternehmen","Das 'Moodle 2 Praxisbuch' wendet sich an Lehrende in Schulen, Lehrkräfte in Hochschulen, Kursleitende in Volkshochschulen sowie an Erwachsenenbildner und TrainerInnen in Unternehmen. Als systematische Vorbereitung auf die Arbeit mit Moodle 2 hilft es Einsteigern, die das Lernmanagement-System Moodle kennenlernen wollen, ebenso wie Umsteigern, die bereits Erfahrungen mit vorherigen Versionen von Moodle gemacht haben. Auch Profis finden in diesem Buch wertvolle Informationen zur gründlich überarbeiteten neuen Version von Moodle. Beschrieben werden u.a. die Planung eines E-Learning- oder Blended-Learning-Kurses, die Durchführung mit den Lernenden sowie die Evaluation des Lernerfolges. Alles wird Schritt für Schritt erklärt: die Gestaltung einzelner Blöcke und ganzer Kurse, das Anlegen von Arbeitsmaterial und Lernaktivitäten, die vielfältigen Möglichkeiten der Kommunikation und Kollaboration mit den Lernenden. Übungen runden das Angebot ab. Auch Experten aus Schule, Hochschule und Unternehmen kommen zu Wort: Sie schildern ihre persönlichen Erfahrungen mit Moodle. Dort finden Sie Ideen und Tipps, die Sie in Ihren eigenen Kurse umsetzen können. Carsten Wiegrefeist Erwachsenenbildner und IT-Trainer. Seine Schwerpunkte liegen auf der Webseitenerstellung und auf Content- und Lernmanagementsystemen. Moodle setzt er in der Train-The-Trainer-Weiterbildung sowie in der schulinternen Lehrerfortbildung ein. Carsten Wiegrefe"
455,Grammatica italiana,None
455,Prima lezione di grammatica,None
455,Prince of Egypt & Joseph: King of Dreams (Double Feature),"Joseph, king of dreams: This musical adventure retells the biblical story of Joseph and his extraordinary gift of seeing the future through his dreams. The prince of Egypt: A tale of two brothers, one born of royal blood, one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them apart, as one becomes the ruler of a powerful empire, the other is the chosen leader of his people."
455,Italian Verb Tenses,"Go Beyond Conjugation and Learn the Correct Verb Tenses for Speaking and Writing in Italian If you're looking for help memorizing Italian verbconjugations, any Italian verb book will do. But if you are interested in becoming fluent, you'll need to learn how these building blocks are used in everyday, natural language. That's where Practice Makes Perfect: Italian Verb Tenses comes in. You will, of course, get plenty of practice, practice,practice using your new verb selection and conjugation skills. Whether you are learning on your own or taking a beginning Italian class, Practice Makes Perfect: Italian Verb Tenses will help you master Italian in no time at all. Practice Makes Perfect: Italian Verb Tenses will help you: Learn when and why to use different verb tenses Reinforce your knowledge with everyday examples covering a wide range of topics Build your verb skills using more than 300 engaging exercises"
455,Wim Delvoye: Cloaca - New & Improved,"Perpetrator, prankster, unlicensed scatologist--Wim Delvoye wears many hats in this book documenting his exposure of certain hidden--often orifice-related--aspects of our existence. In his new monograph, this Belgian post-Pop artist continues to create works that transcend traditional categorical distinctions--when it comes to Delvoye, we speak not of painting or sculpture but of semiotic installations. His works ""Windroos,"" ""Xrub'se,"" and ""Concrete Mixer S.P. II""--all documented here--debunk centuries of Western anal retentiveness in one fell poop. The remarkable list of authors whose texts contribute to this volume--including such luminaries as Georges Perec, Piero Camporesi, Raymond Roussel, Milan Kundera, John Berger, and Georges Bataille--testifies to the deep theoretical, literary, and of course artistic resonance of his work. Delvoye's work evidences a supreme humorous and creative intelligence rarely seen in today's art world--his work never fails to enlighten and entertain with its irreverence and style."
455,La grammatica della lingua italiana,None
455,"Italiano. Grammatica, sintassi, dubbi",None
455,Harrap's Italian Grammar,"Intended for GCSE, A-level and university st udents, this is a comprehensive guide to Italian grammar. Al l grammar points are illustrated with original examples tran slated into English, and the book also includes on-the-spot help with problem areas. '"
455,Grammatica italiana per stranieri,None
455,Max at School (Max and Ruby),Max enjoys a busy day at school.
455,Grammatica italiana: con nozioni di linguistica,None
455,La Lingua Italiana Morfologia (Italian Edition),None
455,Grammatica italiana di base,"This book is an essential guide for those in training for their MOST® certification and a great value to anyone looking to enhance their marketability to prospective employers. Revised to accommodate the evolving needs of current and emerging industries, the third edition clarifies the working rules and data card format for BasicMOST®, MiniMOST® and MaxiMOST®, presents a thorough description of the application of AdminMOST™, a version of BasicMOST® for measuring administrative tasks in retail, banking and service environments, and contains new photographs and illustrations. It is an excellent resource for practicing professionals and newcomers in the fields of industrial engineering and management."
455,Grammatica storica della lingua italiana e dei suoi dialetti: fonetica,None
455,Grammatica Italiana,None
455,Si dice o non si dice?,None
455,Grammatica Pratica Della Lingua Italiana,None
455,La nuova grammatica della lingua italiana,None
455,Hugo Italian Verbs Simplified,None
455,The Ultimate Italian Review and Practice (UItimate Review & Reference Series),"Review + Practice = Confident Communication in Italian! Focused on the needs of advanced beginners to advanced students, The Ultimate Italian Review and Practice will transform the way you look at Italian grammar--from a set of easily forgotten rules to stepping stones toward accurate and confident communication. Combining concise review with extensive practice, this book provides the ultimate way to polish your Italian-language skills. The Ultimate Italian Review and Practice offers: Clear, concise explanations of all the grammar topics, illustrated with examples from everyday life More than 350 exercises with an answer key to help you master Italian grammar and vocabulary Vocabulary boxes providing the terms and expressions that will increase your ability to express yourself Cultural notes enhancing the effectiveness of the grammar exercises while acquainting learners with contemporary Italy Expand your knowledge of grammar parts such as: The present tense of irregular verbs * Passato prossimo * Gerunds * Gender of nouns * The pronoun ne * Possessive adjectives * Prefixes * Cardinal numbers * Imperatives * and much more"
457,Froggy Plays T-Ball,Froggy looks forward to playing in his first T-ball game but finds it hard to remember the rules.
457,Froggy Rides a Bike,"With encouragement from his friends and family, Froggy learns how to ride his shiny new bike."
457,Tummy Trouble (Clifford the Big Red Dog),"When Clifford, T-Bone and Cleo reward each other for doing tricks, they find out that too many treats are bad for the tummy."
457,Dixie,Dixie the puppy plays with Emma every day after school until Emma starts memorizing her lines for the school play.
457,Hound Dog True,"Mattie, a shy fifth-grader, wants to hide out at her new school by acting as apprentice to her Uncle Potluck, the custodian, but her plan falls apart when she summons the courage to speak about what matters most and finds a true friend."
457,Arthur's Camp-Out,"Bored with spring vacation, Arthur decides to go alone on an overnight field trip in the woods behind his house."
457,"Second Grade Rules, Amber Brown","Amber Brown loves the second grade but wonders if she will ever receive an award from Deskarina, the desk fairy, for keeping her desk clean."
457,Snow Dog Marley,"Marley the dog is often in trouble, but during the first snow of the season he amazes his family with his good behavior."
457,Toot & Puddle: Top of the World,"When Toot, a pig who loves to travel, takes a walk that turns into a trip to France and Nepal, his friend Puddle sets out to find him."
457,"The Extraordinary Secrets of April, May & June","After their parents' divorce, teenaged sisters April, May, and June recover special powers from childhood and use them to cope with moving to a new home and high school, but wonder if the gifts have a greater purpose."
457,Love and Kisses,A young girl kisses her cat who kisses a cow who kisses a goose and so on until the kiss comes back to where it began.
457,Arthur's Hiccups,"When Arthur gets the hiccups, his family and friends try everything they can think of to make them go away."
457,A Horse and a Hero (Disney Tangled) (Step into Reading),"Rapunzel is in trouble, and it is up to Flynn Rider and Maximus the horse to save her."
457,Littlest Pet Shop: Teacher's Pet (rdr),The Littlest Pet Shop animals go to their first day of school and engage in fun physical activities.
457,Monkey and Duck Quack Up!,"Monkey and Duck enter a rhyming contest but there is one problem--Duck can not rhyme and all he says is ""quack."""
457,Arthur and the Seventh Inning Stretcher (Arthur Good Sports #2),"Binky refuses to join his teammates in pre-game warm-ups, until he injures himself while running the bases in a game."
457,Melonhead,"In the Washington, D.C. neighborhood of Capitol Hill, Lucy Rose's friend Adam ""Melonhead"" Melon, a budding inventor with a knack for getting into trouble, enters a science contest that challenges students to recycle an older invention into a new invention."
457,Two Under Par,"When his mother's new marriage takes them into the household of a miniature golf course owner, ten-year-old Wedge struggles with feelings of resentment and dislike for his stepfather."
457,"Alvin Ho: Allergic to Birthday Parties, Science Projects, and Other Man-made Catastrophes","When second-grader Alvin Ho is invited to a birthday party given by a girl, his fear of everything causes him to dread going."
457,Freakling,"After a traumatic accident removes his telekinetic ability, or psy, twelve-year-old Taemon is exiled to the ""dud farm,"" where he is surprised to find kind, open people who enjoy using their hands but there are also mysteries at the colony and when Taemon unwittingly leaks one of the secrets he must find the courage to repair the damage, even if it means returning to the city from which he was banished."
458,Honey... Honey... Lion! A Story from Africa,"After working together to obtain honey, the African honey badger always shares it with his partner, the honeyguide bird, until one day when the honey badger becomes greedy and his feathered friend decides to teach him a lesson."
458,"Back-to-School Fright from the Black Lagoon (Black Lagoon Adventures, No. 13)","For Hubie, preparing for school is worse than actually going to class -- his mother picks out all the wrong clothes, he endures anxiety-provoking visits to the doctor and dentist, and there are rumors about a new teacher who is worse than any other."
458,Hot Rod Hamster,"A hamster, with the help of a canine junkyard dealer and his mouse assistants, builts a hot rod and drives it in a race against some very large dogs."
458,Flat Stanley at Bat (I Can Read Level 2),"Flat Stanley finds him trying out for the baseball team and outwitting the best players until the fairness of his ""flat-vantage"" is called into question."
458,Man-Eaters of Kumaon,"Man-Eaters of Kumaon is the best known of Corbett's books, one which offers ten fascinating and spine-tingling tales of pursuing and shooting tigers in the Indian Himalayas during the early years of this 19th Century. The stories also offer first-hand information about the exotic flora, fauna, and village life in this obscure and treacherous region of India, making it as interesting a travelogue as it is a compelling look at a bygone era of hunting. No one understood the ways of the Indian jungle better than Corbett. A skilled tracker, he preferred to hunt alone and on foot, sometimes accompanied by his small dog Robin. Corbett derived intense happiness from observing wildlife and he was a fervent conservationist as well as a tracker. He empathised with the impoverished people amongst whom he lived, in what is today Uttarakhand, and he established India's first tiger sanctuary there. Corbett's writing is as immediate and accessible today as it was when first published in 1944."
458,The Battle Begins,"Owen Brown is your average fourth grader. Or he was, until his best friend, Dana, disappeared right in front of his face, through the floor of the school. Owen's average life has turned upside down. He's determined to find Dana -- before anyone realizes she's missing. Owen sets out on a mysterious, mythological rescue mission with his friends Jon and Sydney. But what none of them know is that Dana's disappearance is part of a much larger riddle. And they're at the center of it."
458,Help! I'm Trapped in the First Day of Summer Camp,"Jake Sherman keeps having to relive the first day of summer camp,including the bus ride and the chop suey for lunch, and it's getting really boring."
458,Mr. Hynde Is Out of His Mind!,"When boring Mr. Loring retires, A.J.'s class gets a new music teacher who raps, break-dances, and thinks he has what it takes to become a famous musician."
458,"The New Year's Eve Sleepover from the Black Lagoon (Black Lagoon Adventures, No. 14)",Hubie has been invited to a New Year's Eve sleepover but has never spent the night away from home. What happens if he gets sick and what's all the talk about making a New Year's resolution?
458,Slob,"Picked on, overweight genius Owen tries to invent a television that can see the past to find out what happened the day his parents were killed."
458,Acorns Everywhere!,An energetic squirrel hoards acorns but forgets where he hid them after being distracted by a berry-gathering bear.
458,501 Italian Verbs: Barron's 501 Verbs,"This edition provides language learners with fingertip access to a carefully curated selection of the 501 most common Italian verbs--in all tenses and moods! It is the perfect companion for students in high-school and college-level courses, or for anyone who wants to self-study. Each verb is listed alphabetically in chart form--one verb per page along with its English translation, present participle, and gerundio. Follow the clear, concise instruction, and then take your language fluency to the next level with an online activity center."
458,Things That Are Most in the World,"The reader who wants to know what are the quietest, silliest, smelliest, wiggliest things in the world finds imaginative answers to these and other questions about superlatives."
458,Bullies Never Win,"First-grader Jessica worries about everything Brenda the bully might tease her about, until the day she has had enough and discovers a new way to deal with Brenda."
458,Squirrel's New Year's Resolution,"Squirrel cannot think of a New Year's resolution until she realizes that by helping her friends, she has made one after all."
458,"Alvin Ho: Allergic to Camping, Hiking, and Other Natural Disasters","When Alvin's father takes him camping to instill a love of nature, like that of their home-town hero Henry David Thoreau, Alvin makes a new friend and learns that he can be brave despite his fear of everything."
458,Rick Steves' Italian Phrase Book and Dictionary,A pocket Italian phrase book and dictionary that contains important words and commonly used phrases with translations to help travelers communicate effectively in a foreign country.
458,Bobby the Brave (Sometimes),"Fourth-grader Bobby is hurt when he hears his father, a former pro-football player, say that they two of them are nothing alike, but finally summons the courage to talk about it after his public asthma attack proves how right his father is."
458,Prego! An Invitation to Italian,This best-selling beginning Italian text offers a four-skills and communicative introduction to Italian language and culture. The text provides communicative activities and streamlined vocabulary and grammar presentations coupled with revised and expanded cultural material. The seventh edition also updates the cultural content and brightens up the readings and dialogues with beautiful new illustrations and photographs.
458,Bantam New College Italian/English Dictionary,"With 736 pages and more than 70,000 entries--no other portable Italian and English paperbound dictionary offers you so much a so reasonable a price. The Bantam New College Italian & English Dictionary is the finest low-priced dictionary you can own, the most complete, the most convenient to use. Designed by foremost authorities, it includes thousands of modern words and definitions you are not likely to find elsewhere. Among the special features- concise Italian grammar, a table of Italian irregular verbs, and a guide to Italian pronunciation. All in one, easy-to-use, easy-to-carry compact volume."
459,Jacob's Gift,"A young carpenter's apprentice works very hard on his woodworking project project, only to give it away to a special baby."
459,Morris and Boris at the Circus,Morris and Boris go to the circus as spectators and end up being part of the action.
459,Cages,"After losing an acting role and fighting with her alcoholic stepfather, Kit is arrested for shoplifting and ordered to work, as part of her sentence, at an animal shelter."
459,The Weirdo,Seventeen-year-old Chip Clewt fights to save the black bears in the Powhaten National Wildlife Refuge.
459,Sierra's Steeplechase,"Certain that the wild and rebellious colt Sierra could be a great racehorse, Samantha McLean, the daughter of Whitebrook Farm's trainer, begins to train Sierra for the dangerous demands of steeplechasing."
459,The Name of the Game Was Murder,"When she visits her great-uncle, a successful and self-centered author, at his fortress-like home on Catalina Island, fifteen-year-old Samantha becomes involved in his manipulative game that leads to murder."
459,Our Sixth-Grade Sugar Babies,"Vicki and her best friend fear that their sixth grade project, carrying around five-pound bags of sugar to learn about parental responsibility, will make them look ridiculous in the eyes of the seventh grade boy they both love."
459,Prairie Evers,"""Ten-year-old Prairie is happy being home-schooled and raising her flock of chickens, so transferring to regular school is a big change, but fortunately she meets a wonderful friend""--"
459,Dragon Steel,"To free her clan from slavery at underwater forges, the dragon princess Shimmer and her human companion Thorn combat the Dragon King's jealousy and treachery."
459,Lucky Bear,A teddy bear's luck saves him from one calamity after another and eventually finds him a home.
459,The Ghosts of Mercy Manor,"Twelve-year-old Gwen, an orphan who comes to live with the Mercy family, discovers that the house is haunted by the ghost of a sad-looking young girl and is determined to solve the mystery behind her appearances."
459,Curious George Visits an Amusement Park,The amusement park customers are delighted when Curious George gets into the ticket seller's booth.
459,The Berenstain Bears in the Freaky Funhouse,"When the carnival comes to town to raise money for Bear Country Hospital, everyone is excited to ride the rides and play some games. But when the rides don't work and the game prizes aren't good, Brother and Sister Bear suspect something fishy is in the works. Can the cubs get to the bottom of it before the carnival is ruined? This chapter book story is the perfect next step for Berenstain Bears fans!."
459,Saving Jessica,"Jessica McMillian and Jeremy Travino are a perfect couple. But now Jessica has been diagnosed as having kidney failure. She is on dialysis three days a week and is so depressed that she's not sure she wants to live. Her one hope for a normal life is a kidney transplant, but she's an only child and her parents aren't suitable donors. Jeremy is determined to donate one of her kidneys to her, but his parents are terrified of losing their only child. Will Jeremy find the strength to go against his parent's wishes and do what he must to save Jessica?"
459,Dragon Cauldron,"A dragon named Shimmer, a monkey wizard, a reformed witch, and two humans go on a quest to mend the magic cauldron needed to repair the dragon's home."
459,The Biggest Klutz in Fifth Grade,"Tired of being taunted for his clumsiness, Pat makes a bet that he can get through the summer and start sixth grade without breaking any bones or having to get stitches."
459,Teach Yourself Romanian Complete Course,"Romanian, because of its Latin origin and the fact that it has borrowed words from other Romance languages, will be recognisable to anyone who knows French or Italian. This course introduces both colloquial and written forms of Romanian with the emphasis on learning to use Romanian in a variety of situations. No knowledge of grammatical terminology is assumed but traditional grammatical terms are included for those who are familiar with them. everyday conversation and many of the vocabulary items are listed in the Romanian-English and English-Romanian vocabularies at the end of the book. The 20 graded units of dialogues, culture notes, grammar and exercises should give you all you need to be able to cope with a whole range of situations and participate fully and confidently in all aspects of Romanian life."
459,A Night Without Stars,"When eleven-year-old Maria must go to the hospital for open-heart surgery, she finds strength in her friendship with a badly scarred burn victim."
459,Barbie: A Sea of Friends (Barbie and Friends Book Club),"Barbie is a mermaid who is invited by some whale pals to take a trip up north, where she experiences all sorts of new things. She can't wait to tell her sisters all about it--especially the part where she meets a real, live human!"
459,"Karen's Pizza Party (Baby-Sitters Little Sister, No. 42)","Karen is going to be queen of Pizza Express for one whole month. She thinks she is so great, but the kids at school think Karen is a pest. So Karen is going to make up with everyone by throwing the biggest pizza party ever."
460,If You Give a Cat a Cupcake,A series of increasingly far-fetched events might occur if someone were to give a cupcake to a cat.
460,"Gracias, the Thanksgiving Turkey",Trouble ensues when Papa gets Miguel a turkey to fatten up for Thanksgiving and Miguel develops an attachment to it.
460,Abuelo and the Three Bears,"Emilio's grandfather gives a Hispanic flavor to the story of Goldilocks and the Three Bears as he brings a beautiful, black-braided heroine to the center of the tale."
460,Nappy Hair,"Various people at a backyard picnic offer their comments on a young girl's tightly curled, ""nappy"" hair."
460,Chaucer's First Winter,"A curious young bear, who does not want to miss the delights of winter, skips his first hibernation to play in the snow, glide on the ice, and admire the glittering rows of icicles and snow-covered pine trees."
460,My Very Own Room/Mi propio cuartito,"With the help of her family, a resourceful Mexican American girl realizes her dream of having a space of her own to read and to think."
460,A Pet for a Princess (Disney Princess) (Step into Reading),Princess Jasmine and her pet tiger become the best of friends.
460,Son of Interflux,"Even though his father is Senior Executive Vice President of Interflux, Simon leads his high school classmates in thwarting the giant corporation's plan to build a new complex and take over some city land."
460,Scooby-Doo! in Jungle Jeopardy,"Scooby and the gang are enjoying an archaeological excavation in the jungle when a crazed half-man, half-beast appears, warning the team to stay away. The gang needs to solve the mystery and stop the monster."
460,George and Martha Two Great Friends Early Reader (Green Light Readers Level 2),Relates several episodes in the friendship of two hippopotamuses.
460,Just Be Nice . . . and Let Everyone Play!,Piglet teaches the others a lesson on friendship.
460,Out Standing In My Field,"Although fifth-grader Ty Cutter is named after baseball great Ty Cobb, he is the worst player on the Brewer's team--which happens to be coached by his overly-competitive father."
460,The Taste of Night,"Livvy Weller wants her twin sister, Destiny, to join her on the darker side as a vampire, but Destiny is determined to restore Livvy to her human condition and bring her back home to their family."
460,What Waits in the Water,"Hannah is excited to spend some time at her best friend Jacob's lake house this summer. The catch? Hannah's annoying new stepsister, Katie, is tagging along. Katie is wild and pretty and seems to have a THING for Jacob. Hannah's not jealous...or is she? To make matters worse, the town they're staying in is sort of...creepy. And as Hannah gets to know some kids in the town, she learns there are all kinds of rumors swirling about the lake. Rumors about mysterious deaths and drownings. And monsters that may lurk below the deep. Hannah doesn't believe any of it...until she sees something horrific happen to a new friend. Did Hannah just witness a murder? Or was this a prank gone awry? And who can Hannah trust now?"
460,The Story of Spanish,"Explores the origins and evolution of the Spanish language, covering Hispania's Vulgar Latin of 800 AD, the language's development through the age of Queen Isabella and the rise of Spanish in the Americas."
460,"Scooby-Doo and Aliens, Too! (Scooby-Doo)",Scooby-Doo and the gang try to track down little green aliens.
460,Cats! (Rookie Readers Level A) (A Rookie Reader),A child has fun playing with some cats.
460,Labrador in the Leaves (Animal Ark),"""At Animal Ark, Mandy Hope helps her parents treat animals of all shapes and sizes. Even outside the clinic, Mandy can't resist helping any animal in need. Mandy's new classmate Sara has moved to Welford just in time for Halloween--and she's brought her Labrador and four gorgeous lab puppies. Mandy is instantly charmed by the adorable pups. So when the puppies are stolen, she and James vow to help Sara catch the thief. To make matters worse, the friends learn that the puppies may have a serious eye condition, and need to be tested as soon as possible. If the missing puppies aren't found quickly, they run the risk of going blind. Can Mandy and James find the puppies before it's too late?""--P. [4] of cover."
460,The Manny Files,A shy young boy learns how to be more outgoing and self-confident from his male nanny.
460,Historia de la lengua española,"Ofrece, de forma compendiada,una visión histórica de la constitución y desarrollo del idioma español."
461,Ortografía de la lengua española,"Covers the correct use of vocabulary, syntax, and punctuation. Includes a list of abbreviations and country names recognized by the international organizations."
461,My Day from A to Z,An ABC book about a little elephant's daily activities at home and school.
461,Ortografía de la lengua española,"Nueva edición revisada, actualizada y ampliada de una de las obras troncales de la Real Academia Española. La nueva Ortografía de la lengua española presenta unas características propias que la hacen más sóli¬da, exhaustiva, razonada y moderna que su predecesora, editada en 1999: 1. Es más descriptiva, detallada y explícita, con el fin de solucionar muchos problemas concretos que se les plantean a los hablantes. 2. Es accesible a cualquier hablante alfabetizado, pues evita en lo posible tecnicismos y expresiones de difícil comprensión. 3. Es una ortografía razonada. 4. Es una ortografía moderna, pues incluye apartados novedosos como los dedicados a la ortotipografía. 5. Es una ortografía moderadamente reformista. 6. Es una ortografía didáctica. 7. Es una ortografía panhispánica, concebida y realizada desde la unidad y para la unidad de la lengua."
461,Albertina Anda Arriba: El Abecedario / Albertina Goes Up: An Alphabet Book (Bilingual Books),"Albertina, Senora Cigurna and an assortment of funny animals fly through the alphabet."
461,Los ninos alfabeticos (Spanish Edition),Alphabet rhymes feature the names of children from Ana to Zayda.
461,El Alfabeto,"Gives illustrated sentences for the letters of the Spanish alphabet. Also includes translations, vocabulary, and pronunciation guide."
461,Fonología española,None
461,El baul de los oficios. Un libro sobre las vocales (Coleccion el Baul) (Spanish Edition),Uses rhyme and alliteration to describe different professions and demonstrate vowels.
461,Spanish Pronunciation: Theory and Practice,"This proven systematic approach to mastering the Spanish sound system offers students a variety of innovatice, interesting, and up-to-date practice applications grounded in sound linguistic analysis."
461,Curso de fonética y fonología españolas : para estudiantes angloamericanos,None
461,ABC (Bilingual Edition) (Bilingual Books) (Spanish and English Edition),Introduces the letters of the alphabet through colorful embroideries of familiar objects and animals.
461,La goma de mascar (Happy Reading Happy Learning Spanish),"Photographs and Spanish text set to the tune of ""Someone's in the Kitchen with Dinah"" demonstrate what happens when the beginning sounds of words are changed."
461,ABeCedario de profesiones y oficios (Spanish Edition),"In brief rhyming verses that introduce the letters of the alphabet, children imagine their future careers as an astronaut, a lifeguard, a xylophonist, and others."
461,Tratado de fonologa y fonetica espanolas (Manuales/ Manuals) (Spanish Edition),None
461,Spanish phonology,None
461,"Camino Oral: Fonetica, Fonologia Y Practica De Los Sonidos Del Espanol","Offers third and fourth year Spanish students a concise introduction to the sounds of Spanish, how they are produced, and the dialectical variations that occur around the Spanish-speaking world. Written entirely in Spanish, this work is for both native and non-native speakers. A student audiotape (or audio CD) provides examples and practice."
461,A de Alfabeto/A is For Alphabet (Montana Encantada) (Spanish Edition),Illustrations and Spanish and English text teach young children the letters of the alphabet.
