DDC,Title,description
802,Cybertext: Perspectives on Ergodic Literature,"Can computer games be great literature? Do the rapidly evolving and culturally expanding genres of digital literature mean that the narrative mode of discourse--novels, films, television series--is losing its dominant position in our culture? Is it necessary to define a new aesthetics of cyborg textuality? In Cybertext , Espen Aarseth explores the aesthetics and textual dynamics of digital literature and its diverse genres, including hypertext fiction, computer games, computer-generated poetry and prose, and collaborative Internet texts such as MUDs. Instead of insisting on the uniqueness and newness of electronic writing and interactive fiction, however, Aarseth situates these literary forms within the tradition of ""ergodic"" literature--a term borrowed from physics to describe open, dynamic texts such as the I Ching or Apollinaire's calligrams, with which the reader must perform specific actions to generate a literary sequence. Constructing a theoretical model that describes how new electronic forms build on this tradition, Aarseth bridges the widely assumed divide between paper texts and electronic texts. He then uses the perspective of ergodic aesthetics to reexamine literary theories of narrative, semiotics, and rhetoric and to explore the implications of applying these theories to materials for which they were not intended."
802,Under the Covers and between the Sheets: Facts and Trivia about the World&#039;s Greatest Books,"Bibliophiles, grab your glasses! Here is a compendium of interesting—and often scandalous—facts and quips about the literary world. Featuring authors and tomes of yesteryear and yesterday, from Tolkien's Middle- earth to Jeffrey Eugenides's Middlesex, you'll sections such as: You Don't Say?: Commonly-used words and phrases that were coined or popularized in classic words of fiction—sometimes with very different meanings. Gruesomely Ever After: The original endings of some of the world's most cherished fairy tales—""Snow White,"" ""The Little Mermaid,"" ""Cinderella,"" and more. Parental Guidance Suggested: Banned works of fiction and the controversy surrounding them. Lions and Tigers and Bears (Oh My!): The real-life stories and inspirations behind beloved ""leading creatures."" Time to Make the Doughnuts: Odd jobs of famous authors. Tell Me a Story: Dahl's short stories, Seuss's political cartoons; the lesser-known, and sometimes shocking, adult writings of beloved children's authors. The Long Con: Shocking (and sometimes shockingly long-lived) literary hoaxes: Frey, JT Leroy, The Education of Little Tree, The Day After Roswell , etc. Science Fiction, Science Fact: If alien monoliths are ever found on the moon, the safer bet is that they would be translucent crystal; Sir Arthur C. Clarke is celebrated for making accurate predictions of various technologies, years ahead of their time. A look at which of his predictions held true and the same feats of other authors. Yes, But is it Art?: The weirdest books ever written: books without verbs, without punctuation...or without the letter ""e"". Make this and all of the Blackboard Books(tm) a permanent fixture on your shelf, and you'll have instant access to a breadth of knowledge. Whether you need homework help or want to win that trivia game, this series is the trusted source for fun facts. ."
802,Don't Know Much About Literature,"From Homer to Harry Potter, from Chaucer to Charlotte's Web , a compelling book of quizzes on history's most influential literary works and writers Did a whale named ""Mocha Dick"" inspire Melville's masterpiece? Who was the first poet to speak at a presidential inauguration? Which French-speaking high school football star shook up the literary world? Do you freeze when someone mentions Faulkner? When the conversation turns to the Odyssey, do you want to take a hike? Have no fear. For years, Kenneth C. Davis's New York Times bestselling Don't Know Much About ® books have enlightened and enthralled us with a winning blend of fascinating facts and wonderfully irreverent fun. Now he sets his sights on our literary IQ in Don't Know Much About ® Literature . With this rich treasure trove of knowledge and intriguing information about the world's great books and authors, Kenneth Davis and his daughter, Jenny, demystify Dracula , capture Kafka, and help you brush up on your BrontË in the inimitable and endlessly entertaining Don't Know Much About ® style. ."
802,Infographic Guide to Literature (Infographic Guides),"The Infographic Guide to Literature graphically represents facts about literature, from Shakespeare and Austen to Nabakov and Orwell, to George R. R. Martin and E. L. James. With fascinating stats and all the facts on your favourite writers, poets and playwrights, it features infamous tales from behind the scenes of the literary world. Celebrating the power of words with graphs, Venn diagrams, and charts, this book provides a unique overview of your favourite figures in literature, boasting over 100 original artworks and illustrations and at-a-glance facts to amaze and astound."
802,The Booklover's Almanac,None
802,Literary Miscellany: Everything You Always Wanted to Know About Literature (Books of Miscellany),"Wouldn't it be great to be a fly on the wall as the great writers took pen to paper (or fingers to keyboard)? While reading this work, you'll be just that. Here are behind-the-book stories and facts about authors, publishing and everything literary that will entertain both casual and serious readers. Among the questions asked and answered: * When Did Literature Finally Get Sexy? * Is Coffee or Opium Better for Literary Creativity? * Why Are the Best Autobiographies so Embarrassing? * Why Do Some Detectives Use Their Minds and Others Their Fists? Who knew that bestseller lists and children's books could be the source of intense controversy? Or that even the biggest writers had to scrape by, with odd jobs and inventions like the Mark Twain Self-Pasting Scrapbook? In Literary Miscellany , examine the trend of ""fake memoirs,"" with a list of who lied about what, and a rogues' gallery of hoaxers dating back centuries. From epic poetry and Homer to pulp fiction and Harry Potter, Literary Miscellany is a breezy tour through the literature of today and yesterday, packed with enough interesting facts to entertain both the erudite professor and pleasure reader."
802,Novels into Film,"First published in 1957, this seminal work of film theory analyzes the process--""the mysterious alchemy""--by which novels are transformed into films. Beginning with a discussion of the aesthetic limits of both the novel and the film, George Bluestone goes on to offer close readings of six films based on novels of serious literary merit-- The Informer , Wuthering Heights , The Grapes of Wrath , Pride and Prejudice , The Ox-Bow Incident , and Madame Bovary --focusing on the additions, deletions, and other changes made by the filmmakers in adapting the source material for the screen. Based on both in-depth research into film archives and libraries and on interviews with the screenwriters, directors, and producers who worked on these films, Novels into Film concludes that because the novel lends itself to states of consciousness and the film to observed reality, the adaptation of one from the other produces a new and wholly autonomous art form."
802,"Sonnets, Bonnets and Bennetts: A Literary Quiz Book",A hugely entertaining and informative literary quiz book.
802,I Used to Know That: Literature: Stuff You Forgot From School (I Used to Know That: Stuff You Forgot from School),"Shares little-known facts about the literary world, including authors, books, characters, and inspirations."
802,Eliot's Book of Bookish Lists: A sparkling miscellany of literary lists,"Who had birds called Death, Wigs and Spinach? How do you spell the noise of a door slamming? Whose working title was The Chronic Argonauts ? Henry Eliot - author, editor and insatiable bookworm - has ransacked the libraries and archives of world literature, compiling hundreds of bookish lists. This eclectic gallimaufry showcases his favourites: we witness the tragic ends of the Ancient Greek tragedians, learn the name of George Orwell's pet cockerel and rummage through Joan Didion's travelling bag; we consider the history of literary fart jokes, orbit the Shakespearean moons of Uranus and meet several pigs with wings. From the sublime to the ridiculous - and everything in between ­- Eliot's lists, recommendations and nuggets of trivia will delight, inspire and surprise anyone who loves reading. Beautifully presented with supplementary maps and illustrations, Henry Eliot's Book of Bookish Lists is the essential gift for book-lovers."
802,Annable's Treasury of Literary Teasers,A total of 768 questions are posed on all types of literature.
802,Hypermedia and Literary Studies,"The essays in Hypermedia and Literary Studies discuss the theoretical and practical opportunities and challenges posed by the convergence of hypermedia systems and traditional written texts. Consider a work from Shakespeare. Imagine, as you read it, being able to call up instantly the Elizabethan usage of a particular word, variant texts for any part of the work, critical commentary, historically relevant facts, or oral interpretations by different sets of actors. This is the sort of richly interconnected, immediately accessible literary universe that can be created by hypertext (electronically linked texts) and hypermedia (the extension of linkages to visual and aural material). The essays in Hypermedia and Literary Studies discuss the theoretical and practical opportunities and challenges posed by the convergence of hypermedia systems and traditional written texts. They range from the theory and design of literary hypermedia to reports of actual hypermedia projects from secondary school to university and from educational and scholarly to creative applications in poetry and fiction. ContentsHypertext, Hypermedia, and Literary Studies * Theory * Reading and Writing the Electronic Book * From Electronic Books to Electronic Libraries: Revisiting ""Reading and Writing the Electronic Book."" * The Rhetoric of Hypermedia: Some Rules for Authors * Topographic Writing: Hypertext and the Electronic Writing Space * Reading from the Map: Metonymy and Metaphor in the Fiction of ""Forking Paths."" * Poem Descending a Staircase: Hypertext and the Simultaneity of Experience * Reading Hypertext: Order and Coherence in a New Medium * Threnody: Psychoanalytic Digressions on the Subject of Hypertexts * Applications * Biblical Studies and Hypertext * Ancient Materials, Modern Media: Shaping the Study of Classics with Hypertext * Linking Together Books: Adapting Published Material into Intermedia Documents * The Shakespeare Project * The Emblematic Hyperbook * HyperCard Stacks for Fielding's Joseph Andrews: Issues of Design and Content * Hypertext for the PC: The Rubén Dario Project * Hypermedia in Schools"
802,Behind the bestsellers : the stories behind the world's favourite books,"Behind the bestsellers is a collection of 50 fascinating stories about the lives, loves and literature that inspired the world's greatest books. Full of dinner party trivia, literary history and lore of all kinds, this is a revealing journey through the minds of writers and the life experiences that influenced the creation of our favourite novels, from Charlotte Bronte's Jane Eyre to Dan Brown's The Da Vinci Code."
802,Why Socks Disappear in the Wash and Over 250 Other Moments of Science,"Essays explore the world of science, discussing such topics as the shape of the Earth, the speed of tornado winds, and the iron content of human milk."
802,Reading Writing Interfaces: From the Digital to the Bookbound (Volume 44) (Electronic Mediations),"Lori Emerson examines how interfaces-from today's multitouch devices to yesterday's desktops, from typewriters to Emily Dickinson's self-bound fascicle volumes-mediate between writer and text as well as between writer and reader. Following the threads of experimental writing from the present into the past, she shows how writers have long tested and transgressed technological boundaries. Reading the means of production as well as the creative works they produce, Emerson demonstrates that technologies are more than mere tools and that the interface is not a neutral border betwe"
802,A Companion to Digital Literary Studies,"This Companion offers an extensive examination of how new technologies are changing the nature of literary studies, from scholarly editing and literary criticism, to interactive fiction and immersive environments. A complete overview exploring the application of computing in literary studies Includes the seminal writings from the field Focuses on methods and perspectives, new genres, formatting issues, and best practices for digital preservation Explores the new genres of hypertext literature, installations, gaming, and web blogs The Appen"
802,The Book Lover's Quiz Book: Novel Conundrums,"This is a literary quiz book with a difference. Rather than basic sets of questions, The Book Lover's Quiz Book mirrors the format of Gary's live quizzes, at the Betsey Trotwood in London and elsewhere. So, there are lots of multiple-choice questions, some amusing answers, clever red herrings, little-known facts about authors and some of the much-loved Say What You See picture round. Also, there are fixed and variable rounds - fixed ones include 'Blankety Books' (one word missing from the title - always with a theme), 'Literary Links and lists' (what connects/next in the list etc.) and '2 of a Kind' (name the character and the author that share the same initials). The changeable rounds keep the quizzes fresh and include 'What the Dickens?' (real or made-up Dickens names), 'RomeNo or JuliYess' (real or made-up Shakespearian insults) and 'Book Bingo!' (identify the correct number). There are also more standard rounds such as 'First Lines', 'Working Titles' and 'Banned Books'. The aim of all Gary's quizzes, and this book, is that people should have fun and be able to guess (if they don't know) as much as possible."
803,Brewer's Dictionary of Phrase & Fable,This edition of 'Brewer's Dictionary of Phrase and Fable' has been fully revised and updated and contains entries on a vast range of colloquial words and expressions as well as mythology and folk customs.
803,The Reader&rsquo;s Encyclopedia,"Features over 10,000 entries comprising biographies, plot summaries, original and familiar titles, character sketches, historical literary personages, movements, and literary terms."
803,The Penguin Dictionary of Literary Terms and Literary Theory,"With new entries and sensitive edits, this fifth edition places J.A. Cuddon's indispensable dictionary firmly in the 21st Century. Written in a clear and highly readable style Comprehensive historical coverage extending from ancient times to the present day Broad intellectual and cultural range Expands on the previous edition to incorporate the most recent literary terminology New material is particularly focused in areas such as gender studies and queer theory, post-colonial theory, post-structuralism, post-modernism, narrative theory, and cu"
803,The Grifters,"To his friends, to his coworkers, and even to his mistress Moira, Roy Dillon is an honest hardworking salesman. He lives in a cheap hotel just within his pay bracket. He goes to work every day. He has hundreds of friends and associates who could attest to his good character. Yet, hidden behind three gaudy clown paintings in Roy's pallid hotel room, sits fifty-two thousand dollars--the money Roy makes from his short cons, his ""grifting."" For years, Roy has effortlessly maintained control over his house-of-cards life--until the simplest con goes wrong, and he finds himself critically injured and at the mercy of the most dangerous woman he ever met: his own mother. THE GRIFTERS, one of the best novels ever written about the art of the con, is an ingeniously crafted story of deception and betrayal that was the basis for Stephen Frears' and Martin Scorsese's critically-acclaimed film of the same name."
803,A handbook to literature,"The definitive, contemporary reference on literature and literary criticism in English, this handbook provides an alphabetical listing of more than 2,000 important terms and facts in literature, linguistics, rhetoric, criticism, printing, bookselling, and information technology. Covers a wide range of terms, most centered in literature, but extending into other areas, such as film, radio, TV, printing, linguistics and literary theory, music, graphic arts, classical studies, and computing and information science terms. For anyone interested in literature and literary criticism."
803,Merriam-Webster's Encyclopedia of Literature,"A dictionary of authors, titles, characters, literary terms, genres, and more, complemented by illustrations and portraits."
803,A Glossary of Literary Terms,"First published fifty years ago, A Glossary of Literary Terms remains an essential text for all serious students of literature."
803,The Bedford Glossary of Critical and Literary Terms,"Engaging, authoritative, and affordably priced, The Bedford Glossary is a comprehensive reference that clearly and accessibly defines hundreds of important literary and critical terms from classical times to the present, making them real and relevant to twenty-first century students through examples uniquely drawn from contemporary literary and popular culture."
803,The Concise Oxford Dictionary of Literary Terms (Oxford Paperback Reference),Provides explanations of terminology encountered in the study of literature.
803,The Reader's Companion to World Literature,"Includes listings on authors, titles, literary movements, historical movements, technical terms and phrases."
803,"A Glossary of Literary Terms, 7th Edition","First published in 1957, A Glossary of Literary Terms contains succinct essays on the terms used in discussing literature, literary history, and literary criticism. This text is an indispensable reference for students."
803,"A Glossary of Literary Terms, 6th Edition","This book defines and discusses terms, critical theories, and points of view that are commonly applied to the classification, analysis, interpretation, and history of works of literature.--[from preface]."
803,The New York Public Library Literature Companion,"This one volume companion to literature is organized both for ease of use and to enhance the reader's opportunities for browsing, discovery, and pleasure. This book is divided into three major parts --Creators, Works of Literature, and Literary Facts and Resources -- each with a number of section and special features."
803,The Oxford Dictionary of Literary Terms (Oxford Quick Reference),"Providing clear, concise, and often witty definitions of the most troublesome literary terms from abjection to zeugma, this is an essential reference tool for students of literature in any language. This edition includes increased coverage of new terms from modern critical and theoretical movements, such as feminism."
803,Merriam-Webster's Dictionary of Allusions,Defines more than nine hundred allusions; each entry includes the term's history and pronunciation and contemporary examples of the word or phrase.
803,"Dictionary of Classical, Biblical, and Literary Allusions","Contains 1,300 key allusions, alphabetically arranged and cross referenced with definitions and sources."
803,Literary Terms: A Dictionary,Explains and gives examples of over 900 literary terms.
803,A Handbook to Literature,None
803,Essential Literary Terms: A Brief Norton Guide with Exercises,"Updated with new terms, examples, and exercises, and to reflect the 2016 MLA guidelines, the Second Edition of Essential Literary Terms defines more than 225 must-know literary terms in clear and concise prose, and offers an abundance of examples and exercises to enhance understanding. Master teacher Sharon Hamilton has drawn on decades of teaching experience at the college and AP® levels to design this book especially for introductory students."
803,Word Origins: The Romance of Language,"This A-to-Z etymology guide reveals the people and characters whose names have evolved into common English words. Have you ever wondered about the origins of words like ""Bowdlerize""? In 1818 Thomas Bowdler published and abridged set of Shakespeare's plays which ""omitted those passages which might offend family propriety""--thereby making his name literally synonymous with the practice of distorting someone's words. In Word Origins , Cecil Hunt provides fascinating profiles of hundreds of people whose names we use in everyday conversation. Discover historical personalities such as Sir Benjamin Hall, for whom Big Ben is named; the mythic figure of Tantalus, who was doomed by Zeus to forever be tantalized, and who continues to be tantalizing; as well as the Morse of Morse Code, Sax of Saxophones, and many others."
815,"If This Isn't Nice, What Is?: Advice for the Young","Fiction. Literary Anthologies. HTML:Best known as one of our most astonishing and enduring contemporary novelists, Kurt Vonnegut was also a celebrated commencement address giver. He himself never graduated college, so his words to any class of graduating seniors always carried the delight, and gentle irony, of someone savoring an achievement he himself had not had occasion to savor on his own behalf. Selected and introduced by fellow novelist and friend Dan Wakefield, the speeches in If This Isn’t Nice, What Is? capture this side of Kurt Vonnegut for the first time in book form. There are nine speeches, seven given at colleges, one to the Indiana Civil Liberties Union, one on the occasion of Vonnegut receiving the Carl Sandburg Award. In each of these talks Vonnegut takes pains to find the few things worth saying and a conversational voice to say them in that isn’t heavy-handed or pretentious or glib, but funny and serious and joyful even if sometimes without seeming so."
815,In Our Own Words: Extraordinary Speeches of the American Century,"In Our Own Words is a record of the most impassioned, inspirational, and infuriating orations ever given by Americans in this century. Featured here are the words of poets and politicians, artists and astronauts, scoundrels and sports heroes, Native Americans and Nobel laureates, soldiers and civil rights activists, humorists and hellraisers. In Our Own Words includes over 150 speeches, sermons, eulogies, radio broadcasts, courtroom pleas, fireside chats, public tributes, and commencement addresses."
815,"Great Speeches by African Americans: Frederick Douglass, Sojourner Truth, Dr. Martin Luther King, Jr., Barack Obama, and Others","Tracing the struggle for freedom and civil rights across two centuries, this anthology comprises speeches by Frederick Douglass, Sojourner Truth, W. E. B. Du Bois, Martin Luther King, Jr., and other influential figures in the history of African-American culture and politics. The collection begins with Henry Highland Garnet's 1843 ""An Address to the Slaves of the United States of America,"" followed by Jermain Wesley Loguen's ""I Am a Fugitive Slave,"" the famous ""Ain't I a Woman?"" speech by Sojourner Truth, and Frederick Douglass's immortal ""What, to the Slave, Is the Fourth of July?"" Subsequent orators include John Sweat Rock, John M. Langston, James T. Rapier, Alexander Crummell, Booker T. Washington, Mary Church Terrell, Ida B. Wells-Barnett, Francis J. Grimké, Marcus Garvey, and Mary McLeod Bethune. Martin Luther King, Jr.'s ""I Have a Dream"" speech appears here, along with Malcolm X's ""The Ballot or The Bullet,"" Shirley Chisholm's ""The Black Woman in Contemporary America,"" ""The Constitution: A Living Document"" by Thurgood Marshall, and Barack Obama's ""Knox College Commencement Address."" Includes 2 selections from the Common Core State Standards Initiative: ""I Have a Dream"" and ""What to the Slave is the Fourth of July."""
815,The Courts of Love: Stories,"A novella and nine stories. The novella, Nora Jane and Company, is on a woman with a zest for living, The Dog Who Delivered Papers to the Stars is on a dog caught up in a marital dispute, and in A Man Who Looked Like Me, a woman reflects on the kind of man she should have, but did not marry."
815,Let Us Talk of Many Things : The Collected Speeches with New Commentary by the Author,Presents a collection of Buckley's most memorable speeches over the past fifty years.
815,The Algebra of Ice,"Edgar Allen Poe lies dying in a gutter in Baltimore... The Doctor and Ace cannot help him - his death has already happened. Poe will be taken to a hospital, and will die in three days time without ever coming out of his coma. But even as the Doctor explains this, the man in the gutter groans and expires. Bewildered, the Doctor hurries Ace back to the TARDIS. At the door, they look back and see that the gutter is empty. In a moment, Poe staggers around the corner, drops to his knees in the gutter, then gets up and stumbles into another bar... Can the Doctor discover what is causing the time anomaly? Will he be able to prevent the universe itself from unraveling when everyone seems to have turned against him - even the TARDIS? Will he be able to escape the cold hell of absolute order? The answer, it seems, lies in the algebra of ice..."
815,"If this isn't nice what is?, (much) expanded second edition: the graduation speeches and other words to live by","A collection of commencement speeches and other wit and wisdom from the New York Times'bestselling literary icon and author of Slaughterhouse-Five. Master storyteller and satirist Kurt Vonnegut was one of the most in-demand commencement speakers of his time. For each occasion, Vonnegut's words were unfailingly insightful and witty, and they stayed with audience members long after graduation. This expanded third edition also includes more than sixty pages of further thoughts from Vonnegut (whose good advice wasn't limited to graduation speeches). Edited by Dan Wakefield, this book reads like a narrative in the unique voice that made Vonnegut a hero to readers everywhere. Hilarious, razor-sharp, freewheeling, and at times deeply serious, these reflections are ideal not just for graduates but for anyone undergoing what Vonnegut would call their ""long-delayed puberty ceremony""'marking the long and challenging passage to full-time adulthood. ""Like Mark Twain, Mr. Vonnegut used humor to tackle the basic questions of human existence."" 'The New York Times."
815,Undelivered: The Never-Heard Speeches That Would Have Rewritten History,"""A fascinating insight into notable speeches that were never delivered, showing what could have been if history had gone down a different path. For almost every delivered speech, there exists an undelivered opposite. These ""second speeches"" provide alternative histories of what could have been if not for schedule changes, changes of heart, or momentous turns of events. In Undelivered, political speechwriter Jeff Nussbaum presents the most notable speeches the public never heard, from Dwight Eisenhower's apology for a D-Day failure to Richard Nixon's refusal to resign the presidency, and even Hillary Clinton's acceptance for a 2016 victory-the latter never seen until now. Examining the content of these speeches and the context of the historic moments that almost came to be, Nussbaum considers not only what they tell us about the past but also what they can inform us about our present""--"
815,"The Nobel Lecture In Literature, 1993","Toni Morrison, winner of the 1993 Nobel Prize in Literature, reads the speech she delivered in Stockholm, Sweden, at the Nobel Prize Award Ceremony."
815,Mark Twain's Speeches,"One of the most renowned public speakers of his day, Mark Twain was often asked to give speeches to mark public holidays or important anniversaries, for school graduations, at banquets for distinguished visitors, and at events sponsored by charitable organizations, reform groups, and the like.Published a few months after his death, this wide-ranging collection of speeches, spanning more than four decades, covers the gamut of Mark Twain's interests. Here are speeches on women's rights, on cigars and billiards, and on the extension of the copyright law. We find occasional pieces, banquettoasts and introductions that, in addition to being amusing in themselves, provide a vivid glimpse of nineteenth- and early twentieth-century social rituals. Also present are some of Twain's most controversial and daring speeches, such as the notorious ""Whittier Birthday"" Speech, in which he pokedfun at three giants of New England literary culture to the horror of his audience; and ""The Babies,"" which closes with a memorable image of the guest of honor: an infant Ulysses S. Grant attempting to put his toe in his mouth."
815,The Dancing Mind: Speech upon Acceptance of the National Book Foundation Medal for Distinguished C ontribution to American Letters,"On the occasion of her acceptance of the National Book Foundation Medal for Distinguished Contribution to American Letters on the sixth of November, 1996, Nobel laureate Toni Morrison speaks with brevity and passion to the pleasures, the difficulties, the necessities, of the reading/writing life in our time. ""She was our conscience. Our seer. Our truthteller."" —Oprah Winfrey."
815,Select orations of Cicero,"""""Select Orations of Marcus Tullius Cicero"""" is a collection of speeches by the renowned Roman orator and statesman, Cicero. Originally published in 1896, this edition includes a selection of Cicero's most famous speeches, including his defense of the poet Archias, his denunciation of the conspirator Catiline, and his speeches against the corrupt governor Verres. The book also includes an introduction by the editor, which provides historical context and analysis of Cicero's rhetorical style. This collection is an excellent resource for anyone interested in Roman history or the art of public speaking.This scarce antiquarian book is a facsimile reprint of the old original and may contain some imperfections such as library marks and notations. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions, that are true to their original work."
815,The Life and Letters of Benjamin Franklin,None
815,"America, a Patriot's Handbook","The Patriot's Handbook is an introduction to the ideas, events, and personalities of the American experience. Included are documents, speeches, songs, and profiles of the presidents and other leaders who have contributed to the nation's history. --From publisher's description."
815,"If This Isn't Nice, What Is? (Even More) Expanded Third Edition: The Graduation Speeches and Other Words to Live By","""Best known as one of our most astonishing and enduring contemporary novelists, Kurt Vonnegut was also a celebrated commencement address giver. He himself never graduated college, so his words to any class of graduating seniors always carried the delight, and gentle irony, of someone savoring an achievement he himself had not had occasion to savor on his own behalf. Selected and introduced by fellow novelist and friend Dan Wakefield, the speeches in ""If This Isn't Nice, What Is?"" capture this side of Kurt Vonnegut for the first time in book form. In each of these talks Vonnegut takes pains to find the few things worth saying and a conversational voice to say them in that isn't heavy-handed or pretentious or glib, but funny and serious and joyful even if sometimes without seeming so""--"
815,The American Heritage Book of Great American Speeches for Young People,"The history of the United States has been characterized by ferventidealism, intense struggle, and radical change. And for everycritical, defining moment in American history, there were thosewhose impassioned voices rang out, clear and true, and whose wordscompelled the minds and hearts of all who heard them. When PatrickHenry declared, ""Give me liberty, or give me death!"", when MartinLuther King Jr. said, ""I have a dream"", Americans listened and wereprofoundly affected. These speeches stand today as testaments tothis great nation made up of individuals with bold ideas andunshakeable convictions. The American Heritage Book of Great American Speeches for YoungPeople includes over 100 speeches by founding fathers, patriots,Native American and African American leaders, abolitionists,women's suffrage and labor activists, writers, athletes, and othersfrom all walks of life, featuring inspiring and unforgettablespeeches by such notable speakers as: Patrick Henry * Thomas Jefferson * Tecumseh * Frederick Douglass *Sojourner Truth * Abraham Lincoln * Susan B. Anthony * Mother Jones* Lou Gehrig * Franklin D. Roosevelt * Albert Einstein * Pearl S.Buck * Langston Hughes * John F. Kennedy * Martin Luther KingJr. These are the voices that shaped our history. They are powerful,moving, and, above all else, uniquely American."
815,Say It Plain: A Century of Great African American Speeches,"Say It Plain is a vivid, moving portrait of how black Americans have sounded the charge against injustice, exhorting the country to live up to its democratic principles. In ?full-throated public oratory, the kind that can stir the soul"" (Minneapolis Star Tribune), this unique anthology collects the transcribed speeches of the twentieth century's leading African American cultural, literary, and political figures, many of them never before available in printed form.From an 1895 speech by Booker T. Washington to Julian Bond's harp assessment of school segregation on the"
815,Great Speeches by American Women,"From civil rights to the right to vote, women have spoken up and spoken out throughout American history. Brimming with great power and eloquence, here are twenty-one legendary speeches from the country's most inspirational female voices, including Jane Addams, Emma Goldman, and Hillary Rodham Clinton. Spanning the centuries from 1851 to 2007, these are the rousing words that continue to endure in our nation's consciousness. This distinguished collection includes these American women and their speeches: Sojourner Truth, ""Ain't I a Woman?"" 1851; Susan B. Anthony, ""On Behalf of the Woman Suffrage Amendment,"" 1880; Margaret Sanger, ""A Moral Necessity of Birth Control,"" 1921; Mary McLeod Bethune, ""A Century of Progress of Negro Women,"" 1933; Eleanor Roosevelt, ""On the Adoption of the Universal Declaration of Human Rights,"" 1948; Shirley Chisholm, ""People and Peace, Not Profits and War,"" 1969; Geraldine Ferraro, ""Vice Presidential Nomination Acceptance Address,"" 1984; Gloria Steinem, ""A Twenty-First Century Feminism,"" 2002; Nancy Pelosi, ""Speech Upon Her Election as Speaker of the House,"" 2007, and many more unforgettable speeches by spirited and influential American women."
815,Ain't I a Woman? (Penguin Great Ideas),"Presents a selection of the speeches of Sojourner Truth, the abolitionist and women's rights leader, along with speeches by other nineteenth-century African American women."
815,Secret Santa (Hello Kitty),Hello Kitty's class is having a Secret Santa gift exchange. She'll have to wait for the Christmas party to find out who's been leaving her special surprises.
816,Harold and the Purple Crayon,Harold goes for an adventurous walk in the moonlight with his purple crayon.
816,Man from Mundania,"Thousands of fans have eagerly awaited the thrilling climax to the newest Xanth trilogy. Ivy, the bored princess of Xanth, uses the Heaven Cent to find a little adventure. What she finds instead is a world similar to her own and a college student who doesn't believe in magic. With Ivy as his teacher, he soon learns of mysteries and wonders not found in any text book."
816,Sky in the Deep,"Raised to be a warrior, seventeen-year-old Eelyn fights alongside her Aska clansmen in an ancient rivalry against the Riki clan, but when faced with her brother's betrayal, and driven by a growing love for her brother's friend Fiske, she attempts to unite the two clans."
